27.474886	31.391014	33.056713	33.961263	34.523681	34.909091	35.190247	35.355209	35.142951	35.144752	35.449565	35.885167	35.931764	36.041834	35.814748	32.745157	9.823183	6.373917	4.845517	4.123679	3.872773	3.711295	3.575362	3.502315	3.502644	3.502017	3.502377	3.493999	3.315454	3.197788	3.094922	3.037351	 
41.615190	48.114874	51.178164	52.201219	52.829690	52.343888	52.153060	45.735520	35.341977	28.604630	19.553872	12.745809	6.502134	6.252818	6.057864	5.859039	5.859950	5.862601	5.862566	5.862921	5.863803	5.863820	5.864355	5.864359	5.865584	5.865435	5.865017	5.864101	5.862772	5.340328	5.350461	4.573034	 
55.500954	64.529139	69.801260	69.723105	39.871746	33.305001	36.256710	34.704179	22.547032	9.132533	8.879561	8.721709	8.728457	8.734731	8.732634	8.729510	8.735303	8.738492	8.743232	8.739977	8.744656	8.746573	8.746674	8.749664	8.744090	8.748799	8.751462	8.745488	8.751071	8.749592	8.750514	8.743018	 
69.088358	65.341127	68.695325	73.077088	33.831109	14.914185	12.286815	11.305036	11.279830	11.291740	11.328272	11.237928	11.229222	11.235730	11.238606	11.127871	11.132604	11.136665	11.146228	11.153668	11.159533	11.161586	11.168996	11.168655	11.165263	11.170964	11.178334	11.181864	11.181056	11.181136	11.159004	11.172831	 
