27.474886	31.392554	33.164058	33.972981	34.537095	34.922425	35.183614	35.350815	35.441356	35.684018	35.813121	35.906307	35.560722	35.775890	35.776042	36.134970	35.891007	35.942268	36.259326	36.238244	36.338467	36.311120	36.387367	36.393620	36.412794	36.251618	36.466005	36.414919	34.170284	34.286571	34.367952	34.374297	 
41.612484	47.775455	51.152258	52.011377	52.920553	53.455836	53.158038	54.305746	54.412001	54.040818	54.370072	54.881447	54.994811	50.380383	51.049438	51.197696	39.458605	37.149666	33.668076	35.596492	35.077188	27.046807	12.481515	12.193379	12.173151	12.083908	12.083519	11.734845	11.666059	11.387245	11.072485	10.836357	 
54.816422	64.014937	68.056146	69.202905	70.179543	70.391553	70.892058	71.757594	60.920148	52.337753	53.858041	53.078018	43.377464	40.813600	39.120973	39.830100	21.813603	16.691008	18.149091	17.977797	15.718747	15.785992	15.731067	15.759891	15.769523	15.766046	15.717902	15.768790	15.762708	15.751115	15.812545	15.777148	 
69.163019	80.843807	85.881064	87.958907	84.001628	79.084759	80.816827	82.738783	51.311060	46.050951	43.540915	44.160392	37.924024	21.321327	20.740837	20.265931	20.228350	20.232391	20.241146	20.272764	20.266373	20.274687	20.259032	20.292149	20.263797	20.289961	20.303197	20.289338	20.299217	20.293838	20.277435	20.288306	 
