29.769288	32.401782	33.446370	33.934252	34.306298	34.497628	34.678501	34.712178	17.419144	9.410325	6.836128	4.921832	4.260150	3.883347	3.605934	3.447431	3.371950	3.241059	3.131841	2.988410	2.988885	2.989081	2.989304	2.989672	2.990050	2.990183	2.990623	2.990662	2.990549	2.991044	2.991313	2.991647	 
47.369979	52.161156	51.711136	52.905679	36.650174	33.472220	21.385473	6.667240	6.326811	6.117903	5.951911	5.833201	5.832708	5.835486	5.837331	5.838508	5.838633	5.840302	5.841340	5.842056	5.842488	5.843499	5.843603	5.844497	5.845081	5.845447	5.846001	5.842733	5.842127	5.842131	5.840070	5.827767	 
25.017808	25.611838	26.643148	32.756307	23.900812	9.293670	8.484049	7.680077	7.997157	8.247777	7.859841	8.155337	8.207852	8.315034	8.000999	8.314913	8.271293	8.370187	8.054213	8.111762	8.118958	8.145471	8.124465	7.380832	7.214793	6.783986	6.806319	6.464594	6.104393	6.053632	6.064476	5.605719	 
23.574191	23.880300	27.942717	27.257337	10.854154	10.761759	10.273603	9.619708	9.954123	10.344148	10.274552	9.702388	10.106916	10.527961	10.466379	9.278640	9.132231	8.962686	8.814132	8.554379	8.261190	8.286122	8.338831	8.179422	8.179025	8.180687	8.209172	7.895019	7.378884	7.223186	7.170338	7.002962	 
